Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780627315,200,,Aggregated,589.100000,0.000000,330,350,360,370,390,410,450,480,570,590,610,13664,0,330,327.48079946157895,78.76707399918814,605.9650339993823,14631.0
1780627316,200,,Aggregated,579.000000,0.000000,330,350,360,370,390,410,450,480,570,590,610,14303,0,330,326.6919994761954,78.76707399918814,605.9650339993823,14631.0
1780627317,200,,Aggregated,571.200000,0.000000,330,340,360,370,390,410,450,470,570,590,610,14957,0,330,326.13135237180165,78.76707399918814,605.9650339993823,14631.0
1780627318,200,,Aggregated,586.700000,0.000000,330,340,360,370,390,410,450,470,570,590,610,15555,0,330,326.15130572349534,78.76707399918814,605.9650339993823,14631.0
1780627319,200,,Aggregated,601.600000,0.000000,320,340,360,360,390,410,440,470,570,590,610,16237,0,320,325.16615490176576,78.76707399918814,605.9650339993823,14631.0
1780627320,200,,Aggregated,607.500000,0.000000,320,340,350,360,390,410,440,470,570,590,610,16897,0,320,324.0740454672386,78.76707399918814,605.9650339993823,14631.0
1780627321,200,,Aggregated,613.300000,0.000000,320,340,350,360,390,410,440,470,570,590,610,17536,0,320,323.62666307777783,78.76707399918814,605.9650339993823,14631.0
1780627322,200,,Aggregated,614.900000,0.000000,320,340,350,360,390,410,440,470,570,590,610,18216,0,320,322.74283944147413,78.76707399918814,605.9650339993823,14631.0
1780627323,200,,Aggregated,620.200000,0.000000,320,340,350,360,380,400,430,470,570,590,610,18877,0,320,321.88495679302144,78.76707399918814,605.9650339993823,14631.0
1780627324,200,,Aggregated,624.600000,0.000000,320,340,350,360,380,400,430,470,570,590,610,19516,0,320,321.7627526265078,78.76707399918814,605.9650339993823,14631.0
1780627325,200,,Aggregated,635.600000,0.000000,320,340,350,360,380,400,430,470,570,590,610,20089,0,320,322.4069633108127,78.76707399918814,605.9650339993823,14631.0
1780627326,200,,Aggregated,641.300000,0.000000,320,340,350,360,380,400,430,460,570,590,610,20701,0,320,322.6782985054303,78.76707399918814,605.9650339993823,14631.0
1780627327,200,,Aggregated,641.900000,0.000000,320,340,350,360,380,400,430,460,570,590,610,21343,0,320,322.3998879525792,78.76707399918814,605.9650339993823,14631.0
1780627328,200,,Aggregated,635.900000,0.000000,320,330,350,360,380,400,420,460,570,590,610,21978,0,320,322.0444064314277,66.06676400042488,605.9650339993823,14631.0
1780627329,200,,Aggregated,637.400000,0.000000,320,330,350,360,380,400,420,460,570,590,610,22619,0,320,321.7669779600745,66.06676400042488,605.9650339993823,14631.0
1780627330,200,,Aggregated,640.000000,0.000000,320,330,350,350,380,400,420,460,570,590,610,23283,0,320,321.2275978416851,66.06676400042488,605.9650339993823,14631.0
1780627331,200,,Aggregated,639.400000,0.000000,320,330,340,350,380,400,420,460,570,590,610,23972,0,320,320.6293327832453,66.06676400042488,605.9650339993823,14631.0
1780627332,200,,Aggregated,638.200000,0.000000,320,330,340,350,380,400,420,460,570,590,610,24607,0,320,320.341995779856,66.06676400042488,605.9650339993823,14631.0
1780627333,200,,Aggregated,637.200000,0.000000,320,330,350,360,380,400,420,460,570,590,610,25155,0,320,321.38726302078805,66.06676400042488,605.9650339993823,14631.0
1780627334,200,,Aggregated,639.200000,0.000000,320,330,350,360,380,400,420,460,570,590,610,25743,0,320,321.71982645926846,66.06676400042488,605.9650339993823,14631.0
1780627335,200,,Aggregated,622.800000,0.000000,320,330,350,360,380,400,420,460,570,590,610,26368,0,320,321.69710591136794,66.06676400042488,605.9650339993823,14631.0
1780627336,200,,Aggregated,620.600000,0.000000,320,330,340,350,380,400,420,450,570,590,610,27005,0,320,321.3539562936857,66.06676400042488,605.9650339993823,14631.0
1780627337,200,,Aggregated,627.100000,0.000000,320,330,340,350,380,400,420,450,570,590,610,27672,0,320,321.05750794022896,66.06676400042488,605.9650339993823,14631.0
1780627338,200,,Aggregated,630.800000,0.000000,320,330,340,350,380,400,420,450,570,590,610,28334,0,320,320.63666802357636,66.06676400042488,605.9650339993823,14631.0
1780627339,200,,Aggregated,631.500000,0.000000,320,330,340,350,380,400,420,450,570,590,610,28958,0,320,320.5475258141802,66.06676400042488,605.9650339993823,14631.0
1780627340,200,,Aggregated,632.900000,0.000000,320,330,340,350,380,400,420,450,570,590,610,29605,0,320,320.37729655926535,66.06676400042488,605.9650339993823,14631.0
1780627341,200,,Aggregated,628.900000,0.000000,320,330,340,350,370,400,420,450,570,580,610,30273,0,320,319.9069765448444,66.06676400042488,605.9650339993823,14631.0
1780627342,200,,Aggregated,630.900000,0.000000,320,330,340,350,370,390,420,450,570,580,610,30896,0,320,319.94511164629967,66.06676400042488,605.9650339993823,14631.0
1780627343,200,,Aggregated,631.500000,0.000000,320,330,340,350,370,390,420,450,570,580,610,31577,0,320,319.5453076057921,66.06676400042488,605.9650339993823,14631.0
1780627344,200,,Aggregated,626.500000,0.000000,310,330,340,350,370,390,420,450,570,580,610,32250,0,310,319.0142467562513,66.06676400042488,605.9650339993823,14631.0
1780627345,200,,Aggregated,640.300000,0.000000,310,330,340,350,370,390,420,450,570,580,610,32864,0,310,318.7591477393225,66.06676400042488,605.9650339993823,14631.0
1780627346,200,,Aggregated,648.200000,0.000000,310,330,340,350,370,390,410,450,570,580,610,33500,0,310,318.988767217763,66.06676400042488,605.9650339993823,14631.0
1780627347,200,,Aggregated,652.100000,0.000000,310,330,340,350,370,390,410,450,570,580,610,34148,0,310,318.85197068323254,66.06676400042488,605.9650339993823,14631.0
