Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780627892,1000,,Aggregated,478.900000,0.000000,100,110,110,120,140,160,190,210,300,330,340,43201,0,100,86.46366380731878,0.5624089990305947,338.55760999904305,11044.71461308766
1780627893,1000,,Aggregated,478.900000,0.000000,100,110,110,120,140,160,190,210,300,330,340,43201,0,100,86.46366380731878,0.5624089990305947,338.55760999904305,11044.71461308766
1780627894,1000,,Aggregated,478.900000,0.000000,100,110,110,120,140,160,190,210,300,330,340,43201,0,100,86.46366380731878,0.5624089990305947,338.55760999904305,11044.71461308766
1780627895,1000,,Aggregated,474.600000,0.000000,100,110,110,120,140,160,190,210,300,330,340,44667,0,100,86.3209572202062,0.5624089990305947,338.55760999904305,11045.845814583474
1780627896,1000,,Aggregated,474.600000,0.000000,100,110,110,120,140,160,190,210,300,330,340,44667,0,100,86.3209572202062,0.5624089990305947,338.55760999904305,11045.845814583474
1780627897,1000,,Aggregated,474.600000,0.000000,100,110,110,120,140,160,190,210,300,330,340,44667,0,100,86.3209572202062,0.5624089990305947,338.55760999904305,11045.845814583474
1780627898,1000,,Aggregated,479.500000,0.000000,100,110,110,120,140,160,190,210,300,330,340,46108,0,100,86.06728678459147,0.5624089990305947,338.55760999904305,11041.265615511407
1780627899,1000,,Aggregated,479.500000,0.000000,100,110,110,120,140,160,190,210,300,330,340,46108,0,100,86.06728678459147,0.5624089990305947,338.55760999904305,11041.265615511407
1780627900,1000,,Aggregated,479.500000,0.000000,100,110,110,120,140,160,190,210,300,330,340,46108,0,100,86.06728678459147,0.5624089990305947,338.55760999904305,11041.265615511407
1780627901,1000,,Aggregated,482.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,47558,0,100,85.96839760727948,0.5624089990305947,338.55760999904305,11045.063690651416
1780627902,1000,,Aggregated,482.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,47558,0,100,85.96839760727948,0.5624089990305947,338.55760999904305,11045.063690651416
1780627903,1000,,Aggregated,482.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,47558,0,100,85.96839760727948,0.5624089990305947,338.55760999904305,11045.063690651416
1780627904,1000,,Aggregated,482.700000,0.000000,100,110,110,120,140,150,180,210,300,330,340,48998,0,100,85.96514957526821,0.5624089990305947,338.55760999904305,11044.56341075146
1780627905,1000,,Aggregated,482.700000,0.000000,100,110,110,120,140,150,180,210,300,330,340,48998,0,100,85.96514957526821,0.5624089990305947,338.55760999904305,11044.56341075146
1780627906,1000,,Aggregated,482.700000,0.000000,100,110,110,120,140,150,180,210,300,330,340,48998,0,100,85.96514957526821,0.5624089990305947,338.55760999904305,11044.56341075146
1780627907,1000,,Aggregated,485.900000,0.000000,100,110,110,120,140,150,180,210,300,330,340,50445,0,100,85.83201165461459,0.5624089990305947,338.55760999904305,11040.365150163545
1780627908,1000,,Aggregated,485.900000,0.000000,100,110,110,120,140,150,180,210,300,330,340,50445,0,100,85.83201165461459,0.5624089990305947,338.55760999904305,11040.365150163545
1780627909,1000,,Aggregated,485.900000,0.000000,100,110,110,120,140,150,180,210,300,330,340,50445,0,100,85.83201165461459,0.5624089990305947,338.55760999904305,11040.365150163545
1780627910,1000,,Aggregated,480.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,51854,0,100,85.74445490617927,0.5624089990305947,338.55760999904305,11037.154568596445
1780627911,1000,,Aggregated,480.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,51854,0,100,85.74445490617927,0.5624089990305947,338.55760999904305,11037.154568596445
1780627912,1000,,Aggregated,480.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,51854,0,100,85.74445490617927,0.5624089990305947,338.55760999904305,11037.154568596445
1780627913,1000,,Aggregated,478.600000,0.000000,100,110,110,120,140,150,180,210,300,330,340,53342,0,100,85.6706423808447,0.5624089990305947,338.55760999904305,11038.733324584755
1780627914,1000,,Aggregated,478.600000,0.000000,100,110,110,120,140,150,180,210,300,330,340,53342,0,100,85.6706423808447,0.5624089990305947,338.55760999904305,11038.733324584755
1780627915,1000,,Aggregated,478.600000,0.000000,100,110,110,120,140,150,180,210,300,330,340,53342,0,100,85.6706423808447,0.5624089990305947,338.55760999904305,11038.733324584755
1780627916,1000,,Aggregated,478.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,54787,0,100,85.75937940350877,0.5624089990305947,338.55760999904305,11042.881212696442
1780627917,1000,,Aggregated,478.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,54787,0,100,85.75937940350877,0.5624089990305947,338.55760999904305,11042.881212696442
1780627918,1000,,Aggregated,478.300000,0.000000,100,110,110,120,140,150,180,210,300,330,340,54787,0,100,85.75937940350877,0.5624089990305947,338.55760999904305,11042.881212696442
1780627919,1000,,Aggregated,478.900000,0.000000,100,110,110,120,140,150,180,210,300,330,340,56195,0,100,85.7936803289271,0.5624089990305947,338.55760999904305,11049.681751045468
1780627920,1000,,Aggregated,478.900000,0.000000,100,110,110,120,140,150,180,210,300,330,340,56195,0,100,85.7936803289271,0.5624089990305947,338.55760999904305,11049.681751045468
1780627921,1000,,Aggregated,478.900000,0.000000,100,110,110,120,140,150,180,210,300,330,340,56195,0,100,85.7936803289271,0.5624089990305947,338.55760999904305,11049.681751045468
1780627922,1000,,Aggregated,474.500000,0.000000,100,110,110,120,140,160,200,230,310,350,370,57578,0,100,86.91835142775075,0.5624089990305947,371.72444899988477,11051.769634235297
1780627923,1000,,Aggregated,474.500000,0.000000,100,110,110,120,140,160,200,230,310,350,370,57578,0,100,86.91835142775075,0.5624089990305947,371.72444899988477,11051.769634235297
1780627924,1000,,Aggregated,474.500000,0.000000,100,110,110,120,140,160,200,230,310,350,370,57578,0,100,86.91835142775075,0.5624089990305947,371.72444899988477,11051.769634235297
1780627925,1000,,Aggregated,473.800000,0.000000,100,110,110,120,140,160,190,220,310,350,370,59026,0,100,86.83888867482163,0.5616580001515104,371.72444899988477,11048.422000474367
1780627926,1000,,Aggregated,473.800000,0.000000,100,110,110,120,140,160,190,220,310,350,370,59026,0,100,86.83888867482163,0.5616580001515104,371.72444899988477,11048.422000474367
1780627927,1000,,Aggregated,473.800000,0.000000,100,110,110,120,140,160,190,220,310,350,370,59026,0,100,86.83888867482163,0.5616580001515104,371.72444899988477,11048.422000474367
1780627928,1000,,Aggregated,473.100000,0.000000,100,110,110,120,140,160,200,230,310,350,370,60463,0,100,87.28446170568792,0.5616580001515104,371.72444899988477,11053.597737459273
